,name,total_pop,median_income,state,county,county_name,state_name,prop_white,prop_black,prop_hisp,prop_no_internet,prop_ba,prop_services,pop_density,covid_cases,Testing_Rate,gov_party,election_diff,state_abbr,Apr-19,Mar-19,Feb-20,Mar-20
1956,"Luce County, Michigan",6364,42255.0,26,095,Luce,Michigan,0.7960402262727844,0.07620993086109365,0.031112507856693904,0.08862350722815839,0.08705216844751729,0.05248271527341295,6.9882932181,1.0,2262.597462941772,Democrat,0.4168282279953471,MI,7.5,7.3,5.9,6.2
1957,"Kent County, Michigan",643140,60351.0,26,081,Kent,Michigan,0.797844948222782,0.09671766644898466,0.10445470659576453,0.0468327269334826,0.15203843642130796,0.04536181857760363,770.92939429,1479.0,2262.597462941772,Democrat,0.03081600602237622,MI,2.5,3.2,2.4,2.6
1958,"Macomb County, Michigan",868704,60466.0,26,099,Macomb,Michigan,0.8148632906030132,0.1142679209489078,0.025569123660072936,0.05397580763988654,0.11225227465281615,0.045792352746159795,1825.272662,5513.0,2262.597462941772,Democrat,0.11530316327698709,MI,3.7,4.6,3.7,4.9
1959,"Bay County, Michigan",104786,48005.0,26,017,Bay,Michigan,0.947197144656729,0.016977458820834845,0.05251655755539862,0.0807264329204283,0.09161529211917623,0.044013513255587576,234.99210529,143.0,2262.597462941772,Democrat,0.12620571191271684,MI,4.3,5.5,4.6,4.7
1960,"Saginaw County, Michigan",192778,46919.0,26,145,Saginaw,Michigan,0.7490585025262219,0.18660324310865348,0.08378030688149063,0.08508750998557926,0.09373476226540373,0.0426656568695598,238.36130494,663.0,2262.597462941772,Democrat,0.011376166242578478,MI,4.3,5.4,4.4,4.5
1961,"Shiawassee County, Michigan",68493,54742.0,26,155,Shiawassee,Michigan,0.9664199261238374,0.005781612719547983,0.029127064079540976,0.07672316879097134,0.07921977428350342,0.032777072109558644,128.43167637,180.0,2262.597462941772,Democrat,0.1959485210049544,MI,4,5.1,3.7,4
1962,"Baraga County, Michigan",8507,42444.0,26,013,Baraga,Michigan,0.7342188785705889,0.10121076760315034,0.015516633360761726,0.0878100387915834,0.06735629481603385,0.03491242506171388,9.2606349658,0.0,2262.597462941772,Democrat,0.2871060171919771,MI,6.8,8,6,6.4
1963,"Charlevoix County, Michigan",26219,53207.0,26,029,Charlevoix,Michigan,0.9514092833441398,0.0053396391929516765,0.019222701094626034,0.0749837903810214,0.13379610206338916,0.06327472443647736,63.036587012,13.0,2262.597462941772,Democrat,0.24244293645897597,MI,5.2,6.3,5.2,5.3
1964,"Eaton County, Michigan",109155,62474.0,26,045,Eaton,Michigan,0.8638266684989235,0.06619027987723879,0.053071320599148,0.06062021895469745,0.12087398653291191,0.037570427373917824,190.93462906,131.0,2262.597462941772,Democrat,0.04750893794133865,MI,2.9,3.7,2.9,3.1
1965,"Delta County, Michigan",36190,46490.0,26,041,Delta,Michigan,0.9382978723404255,0.002928985907709312,0.01273832550428295,0.10030395136778116,0.10701851340149213,0.043078198397347334,30.618192999,13.0,2262.597462941772,Democrat,0.25335280121133463,MI,5.3,6.3,5.4,5.4
1966,"Gogebic County, Michigan",15414,38798.0,26,053,Gogebic,Michigan,0.9045024004152069,0.04547813675879071,0.013429349941611522,0.1119761256001038,0.10561826910600752,0.047748799792396525,13.697044143,4.0,2262.597462941772,Democrat,0.14913357893300594,MI,5.5,5.9,5.4,4.4
1967,"Emmet County, Michigan",33039,54055.0,26,047,Emmet,Michigan,0.9224855473833954,0.006931202518236024,0.016102182269439148,0.07273222555162082,0.15233511910166772,0.08338630103816702,71.244144262,21.0,2262.597462941772,Democrat,0.19380916923731523,MI,6.8,8.2,6.3,6.2
1968,"Woodruff County, Arkansas",6660,31023.0,05,147,Woodruff,Arkansas,0.6956456456456457,0.27702702702702703,0.0018018018018018018,0.1870870870870871,0.062012012012012015,0.024774774774774775,11.060580858,1.0,1868.6170518886047,Republican,0.08907040062232596,AR,5,5.4,5.2,6.6
1969,"Cleburne County, Arkansas",25230,43391.0,05,023,Cleburne,Arkansas,0.9699960364645264,0.005548949663099485,0.024494649227110584,0.10634165675782799,0.06424891002774474,0.033254062623860485,45.084706902,73.0,1868.6170518886047,Republican,0.6087712039718659,AR,3.8,4.6,5.6,6.6
1970,"Cleveland County, Arkansas",8226,42460.0,05,025,Cleveland,Arkansas,0.8638463408704109,0.11232676878191102,0.018721128130318503,0.15791393143690738,0.07415511791879406,0.010454655968879163,13.412871423,11.0,1868.6170518886047,Republican,0.5184853905784138,AR,3.5,4.1,4.8,5.9
1971,"Jackson County, Arkansas",17225,33174.0,05,067,Jackson,Arkansas,0.7846734397677794,0.12441219158200291,0.02815674891146589,0.11756168359941944,0.04429608127721335,0.013178519593613934,26.518989302,1.0,1868.6170518886047,Republican,0.3266097750193949,AR,5.5,6.2,7.2,8.1
1972,"Hempstead County, Arkansas",22018,41355.0,05,057,Hempstead,Arkansas,0.5934689799255155,0.3048869107094196,0.12653283676991553,0.10718503042964847,0.062085566354800614,0.038786447452084656,29.883712392,6.0,1868.6170518886047,Republican,0.28713292665626333,AR,3.6,3.8,4.3,5.2
1973,"Sharp County, Arkansas",17043,33708.0,05,135,Sharp,Arkansas,0.9514756791644664,0.00698233879011911,0.021885818224490993,0.1350701167634806,0.05292495452678519,0.025523675409258935,28.731305394,10.0,1868.6170518886047,Republican,0.5428334942750724,AR,3.9,4.6,5.9,6.6
1974,"Stone County, Arkansas",12446,36162.0,05,137,Stone,Arkansas,0.9660935240237828,0.0007231238952273823,0.01896191547485136,0.1221275911939579,0.06226900208902458,0.0343082114735658,20.542406304,7.0,1868.6170518886047,Republican,0.5179779280882877,AR,4.2,5,5.7,6.2
1975,"Washington County, Arkansas",228529,49629.0,05,143,Washington,Arkansas,0.7760809350235638,0.03565849410796879,0.16650840812325787,0.056264194041018865,0.11918399852972708,0.043237400942549964,251.54733629,86.0,1868.6170518886047,Republican,0.09907037539243352,AR,2.1,2.4,2.5,3.2
1976,"Baxter County, Arkansas",41219,41481.0,05,005,Baxter,Arkansas,0.9659137776268226,0.0017952885805089887,0.022489628569349086,0.09682428006501856,0.08915791261311531,0.022489628569349086,75.093934913,5.0,1868.6170518886047,Republican,0.5318729130830719,AR,3.4,4.2,4.3,5.1
1977,"Ashley County, Arkansas",20537,39635.0,05,003,Ashley,Arkansas,0.717582899157618,0.2567560987486001,0.05341578614208502,0.1335638116570093,0.06242391780688514,0.016263329600233724,21.662999825,15.0,1868.6170518886047,Republican,0.3624891748113324,AR,5,5.7,7.1,8.5
1978,"Craighead County, Arkansas",105701,45868.0,05,031,Craighead,Arkansas,0.7944957947417716,0.13833360138503892,0.049696786217727364,0.0593844902129592,0.10309268597269657,0.040652406315928896,153.48489237,74.0,1868.6170518886047,Republican,0.34728586287352764,AR,2.4,2.7,3,3.7
1979,"Greene County, Arkansas",44623,47497.0,05,055,Greene,Arkansas,0.9539026959191448,0.016135176926696995,0.027878000134459808,0.07527508235663223,0.0745803733500661,0.02453891490935168,78.459263269,16.0,1868.6170518886047,Republican,0.5239041095890411,AR,2.8,3.4,4.1,4.7
1980,"Lafayette County, Arkansas",6915,32412.0,05,073,Lafayette,Arkansas,0.6067968185104845,0.36630513376717283,0.02487346348517715,0.16775126536514823,0.09327548806941431,0.017064352856109907,12.648231995,7.0,1868.6170518886047,Republican,0.2538461538461539,AR,3.9,4.5,5.2,6.2
1981,"Perry County, Arkansas",10322,46071.0,05,105,Perry,Arkansas,0.9279209455531874,0.018988568106956018,0.028773493509009884,0.11218756055028095,0.05861267196279791,0.02024801395078473,18.768461813,7.0,1868.6170518886047,Republican,0.4549465861588481,AR,3.8,4.3,4.3,5.1
1982,"Phillips County, Arkansas",19034,29263.0,05,107,Phillips,Arkansas,0.36214143112325314,0.6263003047178732,0.018020384574971106,0.14158873594620153,0.05484921719029106,0.03068193758537354,25.917573945,5.0,1868.6170518886047,Republican,-0.26808571839493744,AR,5,5.9,7.2,7.9
1983,"Poinsett County, Arkansas",24054,39277.0,05,111,Poinsett,Arkansas,0.8857570466450486,0.04776752307308556,0.029392200881350295,0.0995260663507109,0.04967988692109421,0.024943876278373658,31.612860463,22.0,1868.6170518886047,Republican,0.4690494690494691,AR,2.7,3.3,4.1,4.7
1984,"Sevier County, Arkansas",17193,46667.0,05,133,Sevier,Arkansas,0.6315360902692957,0.05083464200546734,0.3317047635665678,0.08561623916710288,0.04583260629325889,0.014831617518757634,30.327516453,11.0,1868.6170518886047,Republican,0.483779044278825,AR,4.3,4.7,5.4,6.5
1985,"Yell County, Arkansas",21573,42361.0,05,149,Yell,Arkansas,0.785982478097622,0.025123997589579568,0.1999721874565429,0.1036480786167895,0.0668428127752283,0.02391878737310527,23.152484354,3.0,1868.6170518886047,Republican,0.48578971890045036,AR,3.2,4.1,4.1,4.7
1986,"Calhoun County, Arkansas",5202,44022.0,05,013,Calhoun,Arkansas,0.7616301422529796,0.21626297577854672,0.039600153787004995,0.12802768166089964,0.060169165705497886,0.0044213763936947325,8.3953150843,,1868.6170518886047,Republican,0.4041427941824592,AR,4.3,5,5.1,6.1
1987,"Clark County, Arkansas",22385,39752.0,05,019,Clark,Arkansas,0.712039312039312,0.24007147643511279,0.04690641054277418,0.09810140719231629,0.10408755863301318,0.07187849006030825,25.472316857,30.0,1868.6170518886047,Republican,0.09195402298850575,AR,3.5,3,3.7,4.5
1988,"Bradley County, Arkansas",10948,39510.0,05,011,Bradley,Arkansas,0.6538180489587139,0.29009864815491415,0.15107782243332116,0.12714651077822434,0.07453416149068323,0.021556448666423093,16.784333234,12.0,1868.6170518886047,Republican,0.2318642211880646,AR,4,4.5,4.3,5.2
1989,"Monroe County, Arkansas",7249,35190.0,05,095,Monroe,Arkansas,0.5598013519106083,0.3996413298385984,0.02745206235342806,0.1900951855428335,0.053800524210235894,0.036418816388467376,11.364790682,4.0,1868.6170518886047,Republican,0.06137309292649096,AR,3.5,4.3,4.8,5.9
1990,"Polk County, Arkansas",20163,37035.0,05,113,Polk,Arkansas,0.9194068343004513,0.004513217279174726,0.06541685265089521,0.11957546000099191,0.05604324753260923,0.025789813023855575,23.375831327,8.0,1868.6170518886047,Republican,0.6567853237759689,AR,3.3,3.7,5.7,6.6
1991,"Ouachita County, Arkansas",24106,34887.0,05,103,Ouachita,Arkansas,0.5664564838629387,0.4108520700240604,0.022649962664896706,0.14220526010121962,0.06956774247075417,0.018252717165850824,32.214182855,6.0,1868.6170518886047,Republican,0.10367388022143936,AR,4.9,5.5,5.5,6.3
1992,"Newton County, Arkansas",7848,39896.0,05,101,Newton,Arkansas,0.9473751274209989,0.00025484199796126404,0.009301732925586137,0.13315494393476046,0.07466870540265036,0.03695208970438328,9.5077549052,3.0,1868.6170518886047,Republican,0.5798028244071409,AR,3.1,3.6,4.3,4.8
1993,"Little River County, Arkansas",12417,45388.0,05,081,Little,Arkansas,0.7351212047998712,0.22243698155754207,0.00861721832970927,0.13755335427236853,0.05154224047676573,0.01948940968027704,23.158453719,,1868.6170518886047,Republican,,AR,3.6,4.2,5.1,5.8
1994,"Carroll County, Arkansas",27887,43505.0,05,015,Carroll,Arkansas,0.9260945960483379,0.012012765804855309,0.14996234804747732,0.10650123713558289,0.09129702011690034,0.044142431957542944,44.800928174,5.0,1868.6170518886047,Republican,0.3201338538761852,AR,2.7,3.4,4,4.2
1995,"Miller County, Arkansas",43759,41903.0,05,091,Miller,Arkansas,0.7049064192508969,0.247811878699239,0.0321076807056834,0.08667931168445349,0.07502456637491715,0.029571059667725497,69.666031456,34.0,1868.6170518886047,Republican,0.4363308681871854,AR,3.6,4.2,4.3,5.3
1996,"Lake County, California",64148,42475.0,06,033,Lake,California,0.7710762611460996,0.024349940761987904,0.20000623558022074,0.09768036415788489,0.07418781567624867,0.030834944191557023,51.23845743,6.0,1594.8967344425794,Democrat,-0.03661822338340953,CA,5,5.9,5.8,7
1997,"Mariposa County, California",17540,51199.0,06,043,Mariposa,California,0.8881984036488028,0.009464082098061573,0.1088369441277081,0.07964652223489167,0.11385404789053592,0.10210946408209806,12.058631897,3.0,1594.8967344425794,Democrat,0.23239833277007999,CA,4.8,6.4,6.3,7.6
1998,"Yuba County, California",75493,52624.0,06,115,Yuba,California,0.7463473434623078,0.03221490734240261,0.2780390234856212,0.056270117759262446,0.07326507093372896,0.03499662220338309,123.47946969,18.0,1594.8967344425794,Democrat,0.228715540481781,CA,6.2,7.4,6.9,8.5
1999,"Contra Costa County, California",1133247,93712.0,06,013,Contra,California,0.572095050770044,0.08588860151405651,0.2542261307552546,0.02703117678670228,0.17922041708471323,0.04349184246682321,1604.0222051,,1594.8967344425794,Democrat,,CA,2.8,3.4,3.1,4
2000,"Lassen County, California",31185,56362.0,06,035,Lassen,California,0.8232162898829566,0.08779862113195447,0.18707712041045374,0.060349527016193685,0.05730319063652397,0.019688953022286355,6.7828105546,,1594.8967344425794,Democrat,0.508361839604713,CA,5.1,6.1,5.8,7.2
2001,"Santa Barbara County, California",443738,71657.0,06,083,Santa,California,0.7752908247659654,0.019439398924590637,0.45085162866376105,0.03688888488252077,0.12349855094672983,0.05889736736542735,163.25569659,,1594.8967344425794,Democrat,,CA,3.4,4.7,4.6,5.6
2002,"Santa Barbara County, California",443738,71657.0,06,083,Santa,California,0.7752908247659654,0.019439398924590637,0.45085162866376105,0.03688888488252077,0.12349855094672983,0.05889736736542735,163.25569659,,1594.8967344425794,Democrat,,CA,2.3,2.7,2.6,3.3
2003,"Santa Barbara County, California",443738,71657.0,06,083,Santa,California,0.7752908247659654,0.019439398924590637,0.45085162866376105,0.03688888488252077,0.12349855094672983,0.05889736736542735,163.25569659,,1594.8967344425794,Democrat,,CA,5.3,6.6,6.4,7.9
2004,"Sonoma County, California",501317,76753.0,06,097,Sonoma,California,0.7490649628877537,0.015878176882092566,0.2652712754604372,0.03581167205580501,0.15697053959869703,0.05483955261840313,317.24772804,232.0,1594.8967344425794,Democrat,-0.47146199184443016,CA,2.5,3.1,2.8,3.6
2005,"Imperial County, California",180216,45834.0,06,025,Imperial,California,0.6426565898699339,0.025474985572868113,0.8379888578150664,0.05458449860167799,0.059894792915168464,0.0266513517112798,43.534898333,319.0,1594.8967344425794,Democrat,-0.41510885612692605,CA,15.7,16.6,17,20.5
2006,"Mono County, California",14174,63018.0,06,051,Mono,California,0.8478199520248342,0.007407930012699309,0.27275292789614786,0.04416537321856921,0.16480880485395796,0.22632989981656554,4.6736841662,26.0,1594.8967344425794,Democrat,-0.12547384382107657,CA,3.1,3.8,3.8,4.9
2007,"Alameda County, California",1643700,92574.0,06,001,Alameda,California,0.41475025856299813,0.10776601569629495,0.22453063211048244,0.033893046176309546,0.1860071789255947,0.045821013566952604,2260.6172815,1603.0,1594.8967344425794,Democrat,-0.6402900349399174,CA,2.7,3.1,3,3.8
2008,"Sacramento County, California",1510023,63902.0,06,067,Sacramento,California,0.5799865300064966,0.09871637716776499,0.22981438031076348,0.04004839661382641,0.13466814743881383,0.0433973522257608,1596.1292848,1077.0,1594.8967344425794,Democrat,-0.243566409811739,CA,3.4,4,3.7,4.7
2009,"Napa County, California",140530,84753.0,06,055,Napa,California,0.730883085462179,0.02040133779264214,0.33933679641357717,0.03505301359140397,0.16045684195545434,0.06977869494058209,186.30912441,67.0,1594.8967344425794,Democrat,-0.3550153164309457,CA,2.7,3.3,3.2,4
2010,"Monterey County, California",433212,66676.0,06,053,Monterey,California,0.5925713045806672,0.025853392796136763,0.5830586410348744,0.04762795121095445,0.09345308994210687,0.05063109978486284,132.73342057,206.0,1594.8967344425794,Democrat,-0.4062200167905973,CA,7.1,9.8,10,11.8
2011,"Sierra County, California",2930,48125.0,06,091,Sierra,California,0.9863481228668942,0.0020477815699658703,0.110580204778157,0.10546075085324232,0.07064846416382252,0.03549488054607509,3.1337591117,,1594.8967344425794,Democrat,0.24426229508196717,CA,6.4,7.7,6.9,8.5
2012,"San Diego County, California",3302833,74855.0,06,073,San,California,0.7071041739016172,0.050384624351276615,0.33514410204815076,0.030846549008078823,0.15790232203686955,0.05651996331634085,794.38135555,,1594.8967344425794,Democrat,,CA,5.2,6.4,6.2,7.9
2013,"San Diego County, California",3302833,74855.0,06,073,San,California,0.7071041739016172,0.050384624351276615,0.33514410204815076,0.030846549008078823,0.15790232203686955,0.05651996331634085,794.38135555,,1594.8967344425794,Democrat,,CA,3.5,4.1,3.8,4.9
2014,"San Diego County, California",3302833,74855.0,06,073,San,California,0.7071041739016172,0.050384624351276615,0.33514410204815076,0.030846549008078823,0.15790232203686955,0.05651996331634085,794.38135555,,1594.8967344425794,Democrat,,CA,2.9,3.5,3.2,4.1
2015,"San Diego County, California",3302833,74855.0,06,073,San,California,0.7071041739016172,0.050384624351276615,0.33514410204815076,0.030846549008078823,0.15790232203686955,0.05651996331634085,794.38135555,,1594.8967344425794,Democrat,,CA,2,2.4,2.3,3
2016,"San Diego County, California",3302833,74855.0,06,073,San,California,0.7071041739016172,0.050384624351276615,0.33514410204815076,0.030846549008078823,0.15790232203686955,0.05651996331634085,794.38135555,,1594.8967344425794,Democrat,,CA,5.8,6.8,6.6,8.3
2017,"San Diego County, California",3302833,74855.0,06,073,San,California,0.7071041739016172,0.050384624351276615,0.33514410204815076,0.030846549008078823,0.15790232203686955,0.05651996331634085,794.38135555,,1594.8967344425794,Democrat,,CA,2.6,3.1,3,3.8
2018,"San Diego County, California",3302833,74855.0,06,073,San,California,0.7071041739016172,0.050384624351276615,0.33514410204815076,0.030846549008078823,0.15790232203686955,0.05651996331634085,794.38135555,,1594.8967344425794,Democrat,,CA,1.8,2.3,2.1,2.8
2019,"Yolo County, California",214977,65923.0,06,113,Yolo,California,0.6781097512757178,0.027137786833010043,0.3154244407541272,0.03493396968047745,0.12396209827097783,0.047121319955157996,217.20800282,164.0,1594.8967344425794,Democrat,-0.4143379217931539,CA,3.9,5,4.8,5.9
2020,"Humboldt County, California",135768,45528.0,06,023,Humboldt,California,0.8012491897943551,0.011674326792764127,0.11313417005479937,0.060956926521713514,0.13270431913263803,0.0568469742501915,38.219270159,54.0,1594.8967344425794,Democrat,-0.25026162103770716,CA,3.5,4.1,3.9,4.9
2021,"Alpine County, California",1146,64688.0,06,003,Alpine,California,0.6308900523560209,0.007853403141361256,0.09162303664921466,0.027923211169284468,0.1300174520069808,0.05148342059336824,1.4911822298,2.0,1594.8967344425794,Democrat,-0.19435215946843853,CA,3.9,4.5,5,7.1
2022,"Mendocino County, California",87422,49233.0,06,045,Mendocino,California,0.8364141749216444,0.00607398595319256,0.2479810573997392,0.07085173068563977,0.11538285557411178,0.049438356477774476,24.984894692,12.0,1594.8967344425794,Democrat,-0.2986098140192652,CA,4.1,4.9,4.7,5.9
2023,"Santa Cruz County, California",273765,78041.0,06,087,Santa,California,0.761514437565065,0.009482585429108908,0.3348711486128614,0.03803261921721184,0.1545741785838219,0.0560188482822859,616.13143107,,1594.8967344425794,Democrat,,CA,3.4,4.7,4.6,5.6
2024,"Santa Cruz County, California",273765,78041.0,06,087,Santa,California,0.761514437565065,0.009482585429108908,0.3348711486128614,0.03803261921721184,0.1545741785838219,0.0560188482822859,616.13143107,,1594.8967344425794,Democrat,,CA,2.3,2.7,2.6,3.3
2025,"Santa Cruz County, California",273765,78041.0,06,087,Santa,California,0.761514437565065,0.009482585429108908,0.3348711486128614,0.03803261921721184,0.1545741785838219,0.0560188482822859,616.13143107,,1594.8967344425794,Democrat,,CA,5.3,6.6,6.4,7.9
2026,"Los Angeles County, California",10098052,64251.0,06,037,Los,California,0.5136494642729112,0.08159860931593539,0.48460861560229634,0.047102649104995696,0.14030844760949934,0.05438296415982013,2490.1520009,,1594.8967344425794,Democrat,,CA,4.1,4.5,4.6,6.4
2027,"Riverside County, California",2383286,63948.0,06,065,Riverside,California,0.6084599162668685,0.064425755028981,0.4844223479683093,0.03777389704802529,0.08898008883533072,0.048668938599899465,340.07325608,4031.0,1594.8967344425794,Democrat,-0.05383615188363977,CA,3.7,4.4,4.1,5.3
2028,"Santa Clara County, California",1922200,116178.0,06,085,Santa,California,0.45024451149724276,0.02500156071168453,0.257754135885964,0.022834772656331288,0.18816096139839766,0.04193684320049943,1500.7291893,,1594.8967344425794,Democrat,,CA,3.4,4.7,4.6,5.6
2029,"Santa Clara County, California",1922200,116178.0,06,085,Santa,California,0.45024451149724276,0.02500156071168453,0.257754135885964,0.022834772656331288,0.18816096139839766,0.04193684320049943,1500.7291893,,1594.8967344425794,Democrat,,CA,2.3,2.7,2.6,3.3
2030,"Santa Clara County, California",1922200,116178.0,06,085,Santa,California,0.45024451149724276,0.02500156071168453,0.257754135885964,0.022834772656331288,0.18816096139839766,0.04193684320049943,1500.7291893,,1594.8967344425794,Democrat,,CA,5.3,6.6,6.4,7.9
2031,"Marin County, California",260295,110217.0,06,041,Marin,California,0.7811982558251215,0.02193280700743387,0.15880059163641252,0.027833803953206938,0.2430357863193684,0.046312837357613476,498.91943986,235.0,1594.8967344425794,Democrat,-0.6242128768677346,CA,2.1,2.5,2.3,3
2032,"Siskiyou County, California",43540,44200.0,06,093,Siskiyou,California,0.8491272393201653,0.014515388148828664,0.12255397335783187,0.08385392742305925,0.10863573725310059,0.039825447864033074,6.9637867467,5.0,1594.8967344425794,Democrat,0.2004196759711107,CA,7.2,9.3,8.5,10
2033,"Shasta County, California",179085,50905.0,06,089,Shasta,California,0.8702013010581567,0.012334924756400592,0.0983052740318843,0.06767735991289053,0.10292319289722757,0.04067342323477678,47.687714033,31.0,1594.8967344425794,Democrat,0.3682185552071752,CA,4.7,5.7,5.4,6.8
2034,"Del Norte County, California",27424,45258.0,06,015,Del,California,0.7642211201866977,0.02862456242707118,0.19471995332555425,0.062208284714119017,0.05903588098016336,0.04178821470245041,27.655764833,,1594.8967344425794,Democrat,,CA,5.5,6.2,6.2,7.6
2035,"San Luis Obispo County, California",281455,70699.0,06,079,San,California,0.8600948641878808,0.018706365138299194,0.2238439537403848,0.03999573644099412,0.14260894281501482,0.057678847417882075,86.047009542,,1594.8967344425794,Democrat,,CA,5.2,6.4,6.2,7.9
2036,"San Luis Obispo County, California",281455,70699.0,06,079,San,California,0.8600948641878808,0.018706365138299194,0.2238439537403848,0.03999573644099412,0.14260894281501482,0.057678847417882075,86.047009542,,1594.8967344425794,Democrat,,CA,3.5,4.1,3.8,4.9
2037,"San Luis Obispo County, California",281455,70699.0,06,079,San,California,0.8600948641878808,0.018706365138299194,0.2238439537403848,0.03999573644099412,0.14260894281501482,0.057678847417882075,86.047009542,,1594.8967344425794,Democrat,,CA,2.9,3.5,3.2,4.1
2038,"San Luis Obispo County, California",281455,70699.0,06,079,San,California,0.8600948641878808,0.018706365138299194,0.2238439537403848,0.03999573644099412,0.14260894281501482,0.057678847417882075,86.047009542,,1594.8967344425794,Democrat,,CA,2,2.4,2.3,3
2039,"San Luis Obispo County, California",281455,70699.0,06,079,San,California,0.8600948641878808,0.018706365138299194,0.2238439537403848,0.03999573644099412,0.14260894281501482,0.057678847417882075,86.047009542,,1594.8967344425794,Democrat,,CA,5.8,6.8,6.6,8.3
2040,"San Luis Obispo County, California",281455,70699.0,06,079,San,California,0.8600948641878808,0.018706365138299194,0.2238439537403848,0.03999573644099412,0.14260894281501482,0.057678847417882075,86.047009542,,1594.8967344425794,Democrat,,CA,2.6,3.1,3,3.8
2041,"San Luis Obispo County, California",281455,70699.0,06,079,San,California,0.8600948641878808,0.018706365138299194,0.2238439537403848,0.03999573644099412,0.14260894281501482,0.057678847417882075,86.047009542,,1594.8967344425794,Democrat,,CA,1.8,2.3,2.1,2.8
2042,"Glenn County, California",27897,47395.0,06,021,Glenn,California,0.8290138724594043,0.009140767824497258,0.4123740904039861,0.09359429329318565,0.06979245080116142,0.031687995124923825,21.345275346,5.0,1594.8967344425794,Democrat,0.2875395987328406,CA,6.4,7.6,7.1,8.7
2043,"Butte County, California",227075,48443.0,06,007,Butte,California,0.8195309919630078,0.015312121545744798,0.16011449961466476,0.05153363426180777,0.11417373114609711,0.049300891775844985,141.31390825,16.0,1594.8967344425794,Democrat,0.03743041312628187,CA,5,6.1,5.4,6.7
2044,"Plumas County, California",18699,53270.0,06,063,Plumas,California,0.8906358628803679,0.010374886357559229,0.087116958126103,0.0873843521043906,0.10278624525375689,0.04984223755281031,7.3652724675,4.0,1594.8967344425794,Democrat,0.2026663910706903,CA,9.7,12.2,11,13.2
2045,"Kern County, California",883053,52479.0,06,029,Kern,California,0.7514747132958044,0.05455957909661142,0.5275357198265562,0.05867145007151326,0.06458276003818571,0.03355404488745296,110.27241954,893.0,1594.8967344425794,Democrat,0.12653432338233067,CA,8.2,9.6,9.1,12
2046,"Orange County, California",3164182,85398.0,06,059,Orange,California,0.616558086734581,0.017297361529772938,0.3413820696786721,0.026900791420973888,0.1749011276848171,0.05481953945759125,4018.7210395,2393.0,1594.8967344425794,Democrat,-0.08585486183540836,CA,2.5,3,2.8,3.6
2047,"Calaveras County, California",45235,58151.0,06,009,Calaveras,California,0.9146678456947054,0.006676246269481596,0.11709959102464905,0.06572344423565823,0.09696031833757046,0.02982204045539958,44.707141846,13.0,1594.8967344425794,Democrat,0.24062067773167362,CA,3.7,4.6,4.2,5.4
2048,"Sutter County, California",95872,56955.0,06,101,Sutter,California,0.6962616822429907,0.020923731642189587,0.30617907209612816,0.051933828437917225,0.07661256675567424,0.035787299732977305,160.66740977,30.0,1594.8967344425794,Democrat,0.15213435551710763,CA,8.4,10,8.9,11.1
2049,"San Mateo County, California",765935,113776.0,06,081,San,California,0.5105185165843055,0.023303544034415452,0.24675984254538572,0.02819299287798573,0.20570413938519588,0.05290657823444548,1715.3010657,,1594.8967344425794,Democrat,,CA,5.2,6.4,6.2,7.9
2050,"San Mateo County, California",765935,113776.0,06,081,San,California,0.5105185165843055,0.023303544034415452,0.24675984254538572,0.02819299287798573,0.20570413938519588,0.05290657823444548,1715.3010657,,1594.8967344425794,Democrat,,CA,3.5,4.1,3.8,4.9
2051,"San Mateo County, California",765935,113776.0,06,081,San,California,0.5105185165843055,0.023303544034415452,0.24675984254538572,0.02819299287798573,0.20570413938519588,0.05290657823444548,1715.3010657,,1594.8967344425794,Democrat,,CA,2.9,3.5,3.2,4.1
2052,"San Mateo County, California",765935,113776.0,06,081,San,California,0.5105185165843055,0.023303544034415452,0.24675984254538572,0.02819299287798573,0.20570413938519588,0.05290657823444548,1715.3010657,,1594.8967344425794,Democrat,,CA,2,2.4,2.3,3
2053,"San Mateo County, California",765935,113776.0,06,081,San,California,0.5105185165843055,0.023303544034415452,0.24675984254538572,0.02819299287798573,0.20570413938519588,0.05290657823444548,1715.3010657,,1594.8967344425794,Democrat,,CA,5.8,6.8,6.6,8.3
2054,"San Mateo County, California",765935,113776.0,06,081,San,California,0.5105185165843055,0.023303544034415452,0.24675984254538572,0.02819299287798573,0.20570413938519588,0.05290657823444548,1715.3010657,,1594.8967344425794,Democrat,,CA,2.6,3.1,3,3.8
2055,"San Mateo County, California",765935,113776.0,06,081,San,California,0.5105185165843055,0.023303544034415452,0.24675984254538572,0.02819299287798573,0.20570413938519588,0.05290657823444548,1715.3010657,,1594.8967344425794,Democrat,,CA,1.8,2.3,2.1,2.8
2056,"Tuolumne County, California",53932,56493.0,06,109,Tuolumne,California,0.8749721871986946,0.01716976933916784,0.12102276941333531,0.0737966327968553,0.0980123118000445,0.06102128606393236,24.557268145,4.0,1594.8967344425794,Democrat,0.21262094089075168,CA,4.6,5.6,5,6.2
2057,"San Joaquin County, California",732212,61145.0,06,077,San,California,0.5626212080654237,0.07104909507082648,0.4114327544481653,0.05131573915751176,0.07871081053028357,0.0333387051837446,540.55410882,,1594.8967344425794,Democrat,,CA,5.2,6.4,6.2,7.9
